SIDO	SGG	EMD_ETC	읍면동명	투표구명	선거인수	투표수	더불어민주당 이재명	국민의힘 윤석열	정의당 심상정	기본소득당 오준호	국가혁명당 허경영	노동당 이백윤	새누리당 옥은호	신자유민주연합 김경재	우리공화당 조원진	진보당 김재연	통일한국당 이경희	한류연합당 김민찬	유효투표수	무효투표수	기권수
강원도	원주시	태장2동		태장2동제4투	1,381	779	267	456	20	2	21	0	0	3	2	1	1	0	773	6	602
강원도	원주시	태장2동		태장2동제5투	2,448	1,373	588	681	38	3	38	1	0	0	5	0	0	1	1,355	18	1,075
강원도	원주시	태장2동		태장2동제6투	2,560	1,529	615	817	46	0	29	0	0	0	0	3	0	2	1,512	17	1,031
강원도	원주시	봉산동	봉산동	소계	6,621	4,893	1,884	2,764	108	10	53	1	0	1	14	9	1	1	4,846	47	1,728
강원도	원주시	봉산동		관내사전투표	2,073	2,070	868	1,112	41	6	16	1	0	0	2	2	1	0	2,049	21	3
강원도	원주시	봉산동		봉산동제1투	1,321	746	242	451	22	0	15	0	0	0	2	4	0	1	737	9	575
강원도	원주시	봉산동		봉산동제2투	1,259	735	233	461	14	0	11	0	0	1	5	1	0	0	726	9	524
강원도	원주시	봉산동		봉산동제3투	1,968	1,342	541	740	31	4	11	0	0	0	5	2	0	0	1,334	8	626
강원도	원주시	행구동	행구동	소계	6,986	5,584	2,526	2,817	147	4	46	0	0	4	7	4	0	1	5,556	28	1,402
강원도	원주시	행구동		관내사전투표	3,222	3,222	1,604	1,503	77	4	18	0	0	1	2	2	0	1	3,212	10	0
강원도	원주시	행구동		행구동제1투	1,542	917	304	564	26	0	9	0	0	2	4	1	0	0	910	7	625
강원도	원주시	행구동		행구동제2투	2,222	1,445	618	750	44	0	19	0	0	1	1	1	0	0	1,434	11	777
강원도	원주시	무실동	무실동	소계	25,003	17,963	8,528	8,573	517	8	145	1	2	4	13	15	5	8	17,819	144	7,040
강원도	원주시	무실동		관내사전투표	7,058	7,051	3,693	3,088	193	3	31	0	1	0	2	5	1	1	7,018	33	7
강원도	원주시	무실동		무실동제1투	2,897	1,593	636	853	57	2	23	0	0	0	1	1	0	1	1,574	19	1,304
강원도	원주시	무실동		무실동제2투	2,614	1,502	604	808	47	0	20	0	0	0	1	2	1	0	1,483	19	1,112
강원도	원주시	무실동		무실동제3투	2,291	1,669	784	811	48	0	10	0	0	0	0	2	0	1	1,656	13	622
강원도	원주시	무실동		무실동제4투	2,999	1,562	590	882	42	0	22	0	0	0	1	3	1	1	1,542	20	1,437
강원도	원주시	무실동		무실동제5투	3,157	2,025	971	949	47	1	22	1	1	1	6	1	2	4	2,006	19	1,132
강원도	원주시	무실동		무실동제6투	3,987	2,561	1,250	1,182	83	2	17	0	0	3	2	1	0	0	2,540	21	1,426
강원도	원주시	반곡관설동	반곡관설동	소계	28,184	20,645	10,333	9,203	705	5	186	6	2	5	21	20	4	3	20,493	152	7,539
강원도	원주시	반곡관설동		관내사전투표	7,518	7,517	4,267	2,935	226	3	42	4	0	1	6	6	0	0	7,490	27	1
강원도	원주시	반곡관설동		반곡관설동제1투	1,828	1,227	476	675	38	0	20	0	0	0	4	1	0	0	1,214	13	601
강원도	원주시	반곡관설동		반곡관설동제2투	2,619	1,812	830	867	82	0	15	0	0	0	1	2	1	1	1,799	13	807
강원도	원주시	반곡관설동		반곡관설동제3투	3,338	1,786	815	863	63	0	19	1	1	0	1	3	2	0	1,768	18	1,552
강원도	원주시	반곡관설동		반곡관설동제4투	2,188	1,414	717	605	46	1	23	0	0	0	0	2	0	1	1,395	19	774
강원도	원주시	반곡관설동		반곡관설동제5투	3,350	2,199	1,023	1,066	67	0	16	0	1	3	3	2	1	1	2,183	16	1,151
강원도	원주시	반곡관설동		반곡관설동제6투	2,619	1,649	754	788	69	1	18	0	0	0	0	1	0	0	1,631	18	970
강원도	원주시	반곡관설동		반곡관설동제7투	1,744	1,076	502	504	43	0	9	0	0	1	1	2	0	0	1,062	14	668
강원도	원주시	반곡관설동		반곡관설동제8투	2,980	1,965	949	900	71	0	24	1	0	0	5	1	0	0	1,951	14	1,015
강원도	원주시	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지		0	18	11	6	1	0	0	0	0	0	0	0	0	0	18	0	-18
강원도	강릉시	합계	합계		185,823	141,724	54,377	80,482	3,434	80	1,511	41	31	41	121	173	55	74	140,420	1,304	44,099
강원도	강릉시	거소·선상투표	거소·선상투표		487	447	139	223	14	1	16	0	0	0	0	0	1	3	397	50	40
강원도	강릉시	관외사전투표	관외사전투표		10,804	10,801	4,710	5,408	308	14	154	7	4	4	5	20	2	10	10,646	155	3
강원도	강릉시	재외투표	재외투표		593	439	268	111	16	1	1	0	0	2	0	0	0	0	399	40	154
강원도	강릉시	주문진읍	주문진읍	소계	14,258	9,921	3,287	6,248	163	7	86	0	1	4	13	6	2	6	9,823	98	4,337
강원도	강릉시	주문진읍		관내사전투표	3,698	3,698	1,345	2,237	57	3	25	0	0	1	2	2	0	2	3,674	24	0
강원도	강릉시	주문진읍		주문진읍제1투	1,938	1,109	319	745	14	0	5	0	1	1	2	0	0	1	1,088	21	829
강원도	강릉시	주문진읍		주문진읍제2투	2,317	1,277	416	802	19	1	20	0	0	0	4	2	0	2	1,266	11	1,040
강원도	강릉시	주문진읍		주문진읍제3투	1,882	1,169	319	799	27	1	10	0	0	1	2	1	0	0	1,160	9	713
강원도	강릉시	주문진읍		주문진읍제4투	784	520	135	366	10	0	2	0	0	0	0	1	0	0	514	6	264
강원도	강릉시	주문진읍		주문진읍제5투	2,053	1,237	435	749	22	0	14	0	0	1	0	0	2	1	1,224	13	816
강원도	강릉시	주문진읍		주문진읍제6투	1,586	911	318	550	14	2	10	0	0	0	3	0	0	0	897	14	675
강원도	강릉시	성산면	성산면	소계	3,264	2,601	895	1,604	51	2	19	1	0	0	2	3	2	1	2,580	21	663
강원도	강릉시	성산면		관내사전투표	1,471	1,471	565	853	25	2	10	1	0	0	0	1	1	1	1,459	12	0
강원도	강릉시	성산면		성산면제1투	1,267	749	208	503	18	0	7	0	0	0	2	2	1	0	741	8	518
강원도	강릉시	성산면		성산면제2투	526	381	122	248	8	0	2	0	0	0	0	0	0	0	380	1	145
강원도	강릉시	왕산면	왕산면	소계	1,298	1,044	280	713	25	0	8	2	0	0	1	1	0	2	1,032	12	254
강원도	강릉시	왕산면		관내사전투표	423	423	129	277	12	0	2	1	0	0	1	1	0	0	423	0	0
강원도	강릉시	왕산면		왕산면제1투	417	282	65	199	8	0	3	1	0	0	0	0	0	1	277	5	135
강원도	강릉시	왕산면		왕산면제2투	250	186	47	127	3	0	2	0	0	0	0	0	0	1	180	6	64
강원도	강릉시	왕산면		왕산면제3투	208	153	39	110	2	0	1	0	0	0	0	0	0	0	152	1	55
강원도	강릉시	구정면	구정면	소계	4,019	3,166	1,135	1,916	66	1	25	2	0	2	2	3	1	2	3,155	11	853
강원도	강릉시	구정면		관내사전투표	1,800	1,800	741	1,003	37	0	11	1	0	2	1	2	0	0	1,798	2	0
강원도	강릉시	구정면		구정면제1투	1,501	942	287	613	20	1	8	1	0	0	1	1	0	1	933	9	559
강원도	강릉시	구정면		구정면제2투	718	424	107	300	9	0	6	0	0	0	0	0	1	1	424	0	294
강원도	강릉시	강동면	강동면	소계	4,036	3,116	930	2,052	50	1	28	2	2	0	2	6	2	1	3,076	40	920
강원도	강릉시	강동면		관내사전투표	1,733	1,733	586	1,078	22	0	16	2	2	0	0	4	1	0	1,711	22	0
강원도	강릉시	강동면		강동면제1투	1,431	850	206	602	17	1	8	0	0	0	2	1	1	0	838	12	581
강원도	강릉시	강동면		강동면제2투	872	533	138	372	11	0	4	0	0	0	0	1	0	1	527	6	339
강원도	강릉시	옥계면	옥계면	소계	3,114	2,401	680	1,607	44	0	32	0	1	0	3	3	2	1	2,373	28	713
강원도	강릉시	옥계면		관내사전투표	1,290	1,290	412	829	20	0	16	0	0	0	2	1	1	0	1,281	9	0
강원도	강릉시	옥계면		옥계면제1투	1,073	618	145	441	7	0	11	0	1	0	1	2	0	1	609	9	455
강원도	강릉시	옥계면		옥계면제2투	751	493	123	337	17	0	5	0	0	0	0	0	1	0	483	10	258
강원도	강릉시	사천면	사천면	소계	4,467	3,568	1,296	2,069	86	3	39	4	1	3	6	8	3	4	3,522	46	899
강원도	강릉시	사천면		관내사전투표	2,040	2,040	859	1,075	48	3	11	3	1	2	3	6	1	3	2,015	25	0
강원도	강릉시	사천면		사천면제1투	1,549	959	273	625	24	0	21	0	0	1	2	2	1	0	949	10	590
강원도	강릉시	사천면		사천면제2투	878	569	164	369	14	0	7	1	0	0	1	0	1	1	558	11	309
강원도	강릉시	연곡면	연곡면	소계	5,823	4,483	1,667	2,616	88	4	60	2	1	1	4	6	1	4	4,454	29	1,340
강원도	강릉시	연곡면		관내사전투표	2,567	2,567	1,077	1,395	51	3	21	1	1	0	0	4	0	4	2,557	10	0
강원도	강릉시	연곡면		연곡면제1투	2,179	1,240	436	730	27	1	29	1	0	0	3	0	1	0	1,228	12	939
강원도	강릉시	연곡면		연곡면제2투	1,077	676	154	491	10	0	10	0	0	1	1	2	0	0	669	7	401
강원도	강릉시	홍제동	홍제동	소계	11,226	8,402	3,353	4,674	215	3	79	2	0	0	6	14	1	1	8,348	54	2,824
강원도	강릉시	홍제동		관내사전투표	3,487	3,487	1,421	1,931	86	2	24	2	0	0	1	4	0	0	3,471	16	0
강원도	강릉시	홍제동		홍제동제1투	2,534	1,511	580	880	23	0	14	0	0	0	2	3	0	1	1,503	8	1,023
강원도	강릉시	홍제동		홍제동제2투	1,675	987	317	612	29	1	14	0	0	0	2	0	1	0	976	11	688
강원도	강릉시	홍제동		홍제동제3투	3,530	2,417	1,035	1,251	77	0	27	0	0	0	1	7	0	0	2,398	19	1,113
강원도	강릉시	중앙동	중앙동	소계	5,276	4,114	1,353	2,599	80	1	42	1	2	4	3	4	0	2	4,091	23	1,162
강원도	강릉시	중앙동		관내사전투표	2,538	2,538	926	1,510	55	1	20	0	1	2	1	4	0	2	2,522	16	0
강원도	강릉시	중앙동		중앙동제1투	1,067	622	175	419	11	0	11	0	0	2	0	0	0	0	618	4	445
강원도	강릉시	중앙동		중앙동제2투	1,671	954	252	670	14	0	11	1	1	0	2	0	0	0	951	3	717
강원도	강릉시	옥천동	옥천동	소계	3,893	3,022	991	1,911	53	1	42	0	1	0	3	3	1	1	3,007	15	871
강원도	강릉시	옥천동		관내사전투표	1,952	1,952	709	1,167	33	1	28	0	0	0	1	2	1	0	1,942	10	0
강원도	강릉시	옥천동		옥천동투표소	1,941	1,070	282	744	20	0	14	0	1	0	2	1	0	1	1,065	5	871
강원도	강릉시	교1동	교1동	소계	20,176	15,263	6,370	8,193	395	4	146	2	2	2	7	13	7	6	15,147	116	4,913
강원도	강릉시	교1동		관내사전투표	6,599	6,599	3,058	3,285	165	3	43	1	0	1	0	8	5	1	6,570	29	0
강원도	강릉시	교1동		교1동제1투	2,144	1,332	424	844	33	1	20	0	1	0	1	0	0	1	1,325	7	812
강원도	강릉시	교1동		교1동제2투	2,478	1,621	528	1,014	34	0	21	0	0	1	2	1	0	1	1,602	19	857
강원도	강릉시	교1동		교1동제3투	1,935	1,349	584	688	41	0	15	0	0	0	1	3	1	1	1,334	15	586
강원도	강릉시	교1동		교1동제4투	2,722	1,647	682	867	48	0	22	1	1	0	3	1	0	0	1,625	22	1,075
강원도	강릉시	교1동		교1동제5투	2,128	1,281	526	686	43	0	12	0	0	0	0	0	1	0	1,268	13	847
